会员编号,股票代码,股票名称,交易类型,交易量,股票价格,总股价,交易手续费,交易状态,交易日期
19951878,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:14:56"
99995188,HPM,皇富矿业,购买,609,5.04,3069.36,0.00,交易完成,"2016-06-06 10:14:53"
258258,HPM,皇富矿业,购买,60,5.04,302.40,0.00,交易完成,"2016-06-06 10:14:53"
258258,HPM,皇富矿业,购买,60,5.04,302.40,0.00,交易完成,"2016-06-06 10:14:41"
ZQM001,HPM,皇富矿业,出售,10000,5.04,50400.00,504.00,交易完成,"2016-06-06 10:14:40"
99995321,HPM,皇富矿业,购买,374,5.04,1884.96,0.00,交易完成,"2016-06-06 10:14:33"
15828202,HPM,皇富矿业,购买,595,5.04,2998.80,0.00,交易完成,"2016-06-06 10:14:33"
25598923,HPM,皇富矿业,购买,138,5.04,695.52,0.00,交易完成,"2016-06-06 10:14:29"
LWY001,HPM,皇富矿业,购买,1,5.04,5.04,0.00,交易完成,"2016-06-06 10:14:27"
0071731,HPM,皇富矿业,购买,297,5.04,1496.88,0.00,交易完成,"2016-06-06 10:14:22"
FDM0008,HPM,皇富矿业,购买,23000,5.04,115920.00,0.00,交易完成,"2016-06-06 10:14:20"
99993002,HPM,皇富矿业,购买,7,5.04,35.28,0.00,交易完成,"2016-06-06 10:14:12"
whh168,HPM,皇富矿业,购买,126,5.04,635.04,0.00,交易完成,"2016-06-06 10:14:08"
641098151,HPM,皇富矿业,购买,111,5.04,559.44,0.00,交易完成,"2016-06-06 10:14:08"
HFX008,HPM,皇富矿业,购买,79,5.04,398.16,0.00,交易完成,"2016-06-06 10:14:04"
8890281,HPM,皇富矿业,购买,1060,5.04,5342.40,0.00,交易完成,"2016-06-06 10:14:01"
18818899,HPM,皇富矿业,购买,298,5.04,1501.92,0.00,交易完成,"2016-06-06 10:13:59"
YT158158,HPM,皇富矿业,购买,231,5.04,1164.24,0.00,交易完成,"2016-06-06 10:13:56"
66667888,HPM,皇富矿业,购买,1246,5.04,6279.84,0.00,交易完成,"2016-06-06 10:13:53"
63936789,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:13:44"
66663355,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:13:41"
07101723,HPM,皇富矿业,购买,158,5.04,796.32,0.00,交易完成,"2016-06-06 10:13:38"
zgy001,HPM,皇富矿业,购买,596,5.04,3003.84,0.00,交易完成,"2016-06-06 10:13:33"
18008638,HPM,皇富矿业,购买,2,5.04,10.08,0.00,交易完成,"2016-06-06 10:13:24"
333666,HPM,皇富矿业,购买,893,5.04,4500.72,0.00,交易完成,"2016-06-06 10:13:22"
53843828,HPM,皇富矿业,购买,84,5.04,423.36,0.00,交易完成,"2016-06-06 10:13:22"
99996258,HPM,皇富矿业,购买,1,5.04,5.04,0.00,交易完成,"2016-06-06 10:13:19"
99994455,HPM,皇富矿业,购买,317,5.04,1597.68,0.00,交易完成,"2016-06-06 10:13:17"
YT197197,HPM,皇富矿业,购买,4000,5.04,20160.00,0.00,交易完成,"2016-06-06 10:13:16"
FENGQI168,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:13:09"
20150768,HPM,皇富矿业,购买,27345,5.04,137818.80,0.00,交易完成,"2016-06-06 10:13:08"
34496375,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:13:03"
21727728,HPM,皇富矿业,购买,596,5.04,3003.84,0.00,交易完成,"2016-06-06 10:12:56"
CC999,HPM,皇富矿业,购买,9859,5.04,49689.36,0.00,交易完成,"2016-06-06 10:12:45"
ZGF003,HPM,皇富矿业,购买,245,5.04,1234.80,0.00,交易完成,"2016-06-06 10:12:43"
13083669,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:12:37"
881937,HPM,皇富矿业,购买,34620,5.04,174484.80,0.00,交易完成,"2016-06-06 10:12:34"
51600013,HPM,皇富矿业,购买,1,5.04,5.04,0.00,交易完成,"2016-06-06 10:12:33"
YW99913,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:12:24"
84003908,HPM,皇富矿业,购买,49603,5.04,249999.12,0.00,交易完成,"2016-06-06 10:12:13"
20150622,HPM,皇富矿业,购买,46305,5.04,233377.20,0.00,交易完成,"2016-06-06 10:12:11"
AL688,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:12:04"
85236168,HPM,皇富矿业,购买,782,5.04,3941.28,0.00,交易完成,"2016-06-06 10:11:56"
99996433,HPM,皇富矿业,购买,1,5.04,5.04,0.00,交易完成,"2016-06-06 10:11:55"
08183922,HPM,皇富矿业,购买,28993,5.04,146124.72,0.00,交易完成,"2016-06-06 10:11:54"
34976899,HPM,皇富矿业,购买,1094,5.04,5513.76,0.00,交易完成,"2016-06-06 10:11:54"
258258,HPM,皇富矿业,购买,8928,5.04,44997.12,0.00,交易完成,"2016-06-06 10:11:53"
YT539311,HPM,皇富矿业,购买,1018,5.04,5130.72,0.00,交易完成,"2016-06-06 10:11:51"
557866,HPM,皇富矿业,购买,560,5.04,2822.40,0.00,交易完成,"2016-06-06 10:11:51"
yt038,HPM,皇富矿业,购买,100,5.04,504.00,0.00,交易完成,"2016-06-06 10:11:41"
YT336690,HPM,皇富矿业,购买,18000,5.04,90720.00,0.00,交易完成,"2016-06-06 10:11:32"
Yt015,HPM,皇富矿业,购买,4344,5.04,21893.76,0.00,交易完成,"2016-06-06 10:11:31"
lrq01,HPM,皇富矿业,购买,158,5.04,796.32,0.00,交易完成,"2016-06-06 10:11:26"
HFZJH003,HPM,皇富矿业,购买,14363,5.04,72389.52,0.00,交易完成,"2016-06-06 10:11:21"
MQ001,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:11:20"
186002399,HPM,皇富矿业,购买,195191,5.04,983762.64,0.00,交易完成,"2016-06-06 10:11:20"
ysj6688,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:11:15"
PZY008,HPM,皇富矿业,购买,414,5.04,2086.56,0.00,交易完成,"2016-06-06 10:11:14"
YW98613,HPM,皇富矿业,购买,3073,5.04,15487.92,0.00,交易完成,"2016-06-06 10:11:12"
0090098866,HPM,皇富矿业,购买,278,5.04,1401.12,0.00,交易完成,"2016-06-06 10:11:11"
9955,HPM,皇富矿业,购买,547941,5.04,2761622.64,0.00,交易完成,"2016-06-06 10:11:06"
99996433,HPM,皇富矿业,购买,518,5.04,2610.72,0.00,交易完成,"2016-06-06 10:11:04"
99278082,HPM,皇富矿业,购买,1,5.04,5.04,0.00,交易完成,"2016-06-06 10:11:00"
91753000,HPM,皇富矿业,购买,199,5.04,1002.96,0.00,交易完成,"2016-06-06 10:11:00"
11771788,HPM,皇富矿业,购买,3393,5.04,17100.72,0.00,交易完成,"2016-06-06 10:10:54"
PZJS888,HPM,皇富矿业,购买,9277,5.04,46756.08,0.00,交易完成,"2016-06-06 10:10:53"
113678,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:10:51"
LAR006,HPM,皇富矿业,购买,1091,5.04,5498.64,0.00,交易完成,"2016-06-06 10:10:48"
99997512,HPM,皇富矿业,购买,595,5.04,2998.80,0.00,交易完成,"2016-06-06 10:10:43"
60572725,HPM,皇富矿业,购买,13000,5.04,65520.00,0.00,交易完成,"2016-06-06 10:10:39"
YXF001,HPM,皇富矿业,购买,19328,5.04,97413.12,0.00,交易完成,"2016-06-06 10:10:34"
LYM001,HPM,皇富矿业,购买,826,5.04,4163.04,0.00,交易完成,"2016-06-06 10:10:29"
WXY001,HPM,皇富矿业,购买,159,5.04,801.36,0.00,交易完成,"2016-06-06 10:10:23"
8889888,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:10:20"
YT267179,HPM,皇富矿业,购买,710,5.04,3578.40,0.00,交易完成,"2016-06-06 10:10:10"
LYP001,HPM,皇富矿业,购买,5000,5.04,25200.00,0.00,交易完成,"2016-06-06 10:10:07"
18008638,HPM,皇富矿业,购买,250,5.04,1260.00,0.00,交易完成,"2016-06-06 10:10:00"
66661188,HPM,皇富矿业,购买,12559,5.04,63297.36,0.00,交易完成,"2016-06-06 10:10:00"
zw666999,HPM,皇富矿业,购买,595,5.04,2998.80,0.00,交易完成,"2016-06-06 10:09:46"
74234256,HPM,皇富矿业,购买,4000,5.04,20160.00,0.00,交易完成,"2016-06-06 10:09:41"
YT158158,HPM,皇富矿业,购买,1000,5.04,5040.00,0.00,交易完成,"2016-06-06 10:09:40"
YT223366,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:09:20"
08183920,HPM,皇富矿业,购买,3697,5.04,18632.88,0.00,交易完成,"2016-06-06 10:09:19"
YW7813,HPM,皇富矿业,购买,4772,5.04,24050.88,0.00,交易完成,"2016-06-06 10:09:01"
66189998,HPM,皇富矿业,购买,278,5.04,1401.12,0.00,交易完成,"2016-06-06 10:08:55"
LWY001,HPM,皇富矿业,购买,15150,5.04,76356.00,0.00,交易完成,"2016-06-06 10:08:52"
BHX001,HPM,皇富矿业,购买,3239,5.04,16324.56,0.00,交易完成,"2016-06-06 10:08:50"
P518668,HPM,皇富矿业,购买,2788,5.04,14051.52,0.00,交易完成,"2016-06-06 10:08:46"
999960001,HPM,皇富矿业,购买,10893,5.04,54900.72,0.00,交易完成,"2016-06-06 10:08:34"
DQ005,HPM,皇富矿业,购买,6141,5.04,30950.64,0.00,交易完成,"2016-06-06 10:08:28"
99663817,HPM,皇富矿业,购买,150,5.04,756.00,0.00,交易完成,"2016-06-06 10:08:22"
885813,HPM,皇富矿业,购买,2385,5.04,12020.40,0.00,交易完成,"2016-06-06 10:08:21"
K91204402,HPM,皇富矿业,购买,693,5.04,3492.72,0.00,交易完成,"2016-06-06 10:08:21"
99988888,HPM,皇富矿业,购买,3000,5.04,15120.00,0.00,交易完成,"2016-06-06 10:08:19"
8885813,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:08:08"
99663818,HPM,皇富矿业,购买,255,5.04,1285.20,0.00,交易完成,"2016-06-06 10:08:06"
20160605,HPM,皇富矿业,购买,3,5.04,15.12,0.00,交易完成,"2016-06-06 10:07:54"
28799646,HPM,皇富矿业,购买,28993,5.04,146124.72,0.00,交易完成,"2016-06-06 10:07:50"
10002877,HPM,皇富矿业,购买,13869,5.04,69899.76,0.00,交易完成,"2016-06-06 10:07:47"
YT336688,HPM,皇富矿业,购买,13640,5.04,68745.60,0.00,交易完成,"2016-06-06 10:07:46"
7588800,HPM,皇富矿业,购买,298,5.04,1501.92,0.00,交易完成,"2016-06-06 10:07:41"
YT556699,HPM,皇富矿业,购买,595,5.04,2998.80,0.00,交易完成,"2016-06-06 10:07:39"
K70861238,HPM,皇富矿业,购买,240,5.04,1209.60,0.00,交易完成,"2016-06-06 10:07:33"
YT5188,HPM,皇富矿业,购买,254,5.04,1280.16,0.00,交易完成,"2016-06-06 10:07:32"
YT6255,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:07:30"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:07:17"
90888278,HPM,皇富矿业,购买,14835,5.04,74768.40,0.00,交易完成,"2016-06-06 10:07:15"
HFZJH001,HPM,皇富矿业,购买,13936,5.04,70237.44,0.00,交易完成,"2016-06-06 10:07:14"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:07:12"
99996258,HPM,皇富矿业,购买,162,5.04,816.48,0.00,交易完成,"2016-06-06 10:07:09"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:07:08"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:07:03"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:06:58"
YW3913,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:06:55"
lj1360699,HPM,皇富矿业,购买,595,5.04,2998.80,0.00,交易完成,"2016-06-06 10:06:54"
YT37777,HPM,皇富矿业,出售,21302,5.04,107362.08,1073.62,交易完成,"2016-06-06 10:06:52"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:06:51"
189,HPM,皇富矿业,购买,100,5.04,504.00,0.00,交易完成,"2016-06-06 10:06:50"
24890656,HPM,皇富矿业,购买,198,5.04,997.92,0.00,交易完成,"2016-06-06 10:06:39"
99992010,HPM,皇富矿业,购买,178,5.04,897.12,0.00,交易完成,"2016-06-06 10:06:37"
73247336,HPM,皇富矿业,购买,6,5.04,30.24,0.00,交易完成,"2016-06-06 10:06:35"
69268569,HPM,皇富矿业,购买,3118,5.04,15714.72,0.00,交易完成,"2016-06-06 10:06:34"
105032,HPM,皇富矿业,购买,1786,5.04,9001.44,0.00,交易完成,"2016-06-06 10:06:25"
YT11362,HPM,皇富矿业,购买,2976,5.04,14999.04,0.00,交易完成,"2016-06-06 10:06:22"
WWS001,HPM,皇富矿业,购买,15475,5.04,77994.00,0.00,交易完成,"2016-06-06 10:06:21"
yt030,HPM,皇富矿业,购买,165,5.04,831.60,0.00,交易完成,"2016-06-06 10:06:21"
02827092,HPM,皇富矿业,购买,330,5.04,1663.20,0.00,交易完成,"2016-06-06 10:06:17"
jbj01,HPM,皇富矿业,购买,138,5.04,695.52,0.00,交易完成,"2016-06-06 10:06:10"
lj1802581,HPM,皇富矿业,购买,937,5.04,4722.48,0.00,交易完成,"2016-06-06 10:06:08"
20160605,HPM,皇富矿业,购买,960,5.04,4838.40,0.00,交易完成,"2016-06-06 10:06:00"
YT195808,HPM,皇富矿业,购买,1300,5.04,6552.00,0.00,交易完成,"2016-06-06 10:05:57"
HLDZM,HPM,皇富矿业,购买,195,5.04,982.80,0.00,交易完成,"2016-06-06 10:05:56"
YT665522,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:05:44"
YT1556677,HPM,皇富矿业,购买,2300,5.04,11592.00,0.00,交易完成,"2016-06-06 10:05:30"
99993215,HPM,皇富矿业,购买,239,5.04,1204.56,0.00,交易完成,"2016-06-06 10:05:27"
66272329,HPM,皇富矿业,购买,119,5.04,599.76,0.00,交易完成,"2016-06-06 10:04:50"
07845209,HPM,皇富矿业,购买,113,5.04,569.52,0.00,交易完成,"2016-06-06 10:04:49"
77000230,HPM,皇富矿业,购买,99,5.04,498.96,0.00,交易完成,"2016-06-06 10:04:45"
zwm001,HPM,皇富矿业,购买,10704,4.54,48596.16,0.00,交易完成,"2016-06-06 10:04:37"
78091482,HPM,皇富矿业,购买,100,4.54,454.00,0.00,交易完成,"2016-06-06 10:04:37"
39390508,HPM,皇富矿业,购买,1500,4.54,6810.00,0.00,交易完成,"2016-06-06 10:04:36"
54660462,HPM,皇富矿业,购买,13600,4.54,61744.00,0.00,交易完成,"2016-06-06 10:04:35"
80606666,HPM,皇富矿业,购买,83333,4.54,378331.82,0.00,交易完成,"2016-06-06 10:04:34"
lhh001,HPM,皇富矿业,购买,109,4.54,494.86,0.00,交易完成,"2016-06-06 10:04:34"
150517,HPM,皇富矿业,购买,32890,4.54,149320.60,0.00,交易完成,"2016-06-06 10:04:33"
08183920,HPM,皇富矿业,购买,38811,4.54,176201.94,0.00,交易完成,"2016-06-06 10:04:33"
66890,HPM,皇富矿业,购买,1203,4.54,5461.62,0.00,交易完成,"2016-06-06 10:04:32"
72417517,HPM,皇富矿业,购买,3087,4.54,14014.98,0.00,交易完成,"2016-06-06 10:04:32"
9862,HPM,皇富矿业,购买,228,4.54,1035.12,0.00,交易完成,"2016-06-06 10:04:30"
09758315,HPM,皇富矿业,购买,180,5.02,903.60,0.00,交易完成,"2016-06-06 10:04:29"
27267278,HPM,皇富矿业,购买,1200,4.54,5448.00,0.00,交易完成,"2016-06-06 10:04:28"
99663817,HPM,皇富矿业,购买,15000,5.02,75300.00,0.00,交易完成,"2016-06-06 10:04:27"
P890623,HPM,皇富矿业,购买,3794,4.54,17224.76,0.00,交易完成,"2016-06-06 10:04:26"
195607103,HPM,皇富矿业,购买,113,4.54,513.02,0.00,交易完成,"2016-06-06 10:04:25"
19621103,HPM,皇富矿业,购买,639,4.54,2901.06,0.00,交易完成,"2016-06-06 10:04:25"
195607101,HPM,皇富矿业,购买,43,4.54,195.22,0.00,交易完成,"2016-06-06 10:04:24"
HFX008,HPM,皇富矿业,购买,30200,5.02,151604.00,0.00,交易完成,"2016-06-06 10:04:19"
99663818,HPM,皇富矿业,购买,15600,5.02,78312.00,0.00,交易完成,"2016-06-06 10:04:19"
ZWQ002,HPM,皇富矿业,购买,1931,5.02,9693.62,0.00,交易完成,"2016-06-06 10:03:50"
88033209,HPM,皇富矿业,购买,226,5.02,1134.52,0.00,交易完成,"2016-06-06 10:03:46"
kxy01,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:03:45"
99991313,HPM,皇富矿业,购买,697,5.02,3498.94,0.00,交易完成,"2016-06-06 10:03:34"
P186008,HPM,皇富矿业,购买,1780,5.02,8935.60,0.00,交易完成,"2016-06-06 10:03:32"
P88380349,HPM,皇富矿业,购买,4837,5.02,24281.74,0.00,交易完成,"2016-06-06 10:03:27"
8030663,HPM,皇富矿业,购买,3581,5.02,17976.62,0.00,交易完成,"2016-06-06 10:03:27"
WFX006,HPM,皇富矿业,购买,319,5.02,1601.38,0.00,交易完成,"2016-06-06 10:03:22"
GSZ008,HPM,皇富矿业,购买,19920,5.02,99998.40,0.00,交易完成,"2016-06-06 10:03:16"
51851890,HPM,皇富矿业,购买,83000,5.02,416660.00,0.00,交易完成,"2016-06-06 10:03:11"
66667799,HPM,皇富矿业,购买,1189,5.02,5968.78,0.00,交易完成,"2016-06-06 10:03:10"
56885588,HPM,皇富矿业,购买,4869,5.02,24442.38,0.00,交易完成,"2016-06-06 10:03:06"
yt98,HPM,皇富矿业,购买,1992,5.02,9999.84,0.00,交易完成,"2016-06-06 10:03:05"
90066211,HPM,皇富矿业,购买,900,5.02,4518.00,0.00,交易完成,"2016-06-06 10:02:53"
678,HPM,皇富矿业,购买,215,5.02,1079.30,0.00,交易完成,"2016-06-06 10:02:53"
666987,HPM,皇富矿业,购买,1021,5.02,5125.42,0.00,交易完成,"2016-06-06 10:02:48"
YT3777,HPM,皇富矿业,购买,25,5.02,125.50,0.00,交易完成,"2016-06-06 10:02:46"
51852899,HPM,皇富矿业,购买,8218,5.02,41254.36,0.00,交易完成,"2016-06-06 10:02:43"
20160605,HPM,皇富矿业,购买,9,5.02,45.18,0.00,交易完成,"2016-06-06 10:02:42"
32785335,HPM,皇富矿业,购买,39840,5.02,199996.80,0.00,交易完成,"2016-06-06 10:02:41"
XGF001,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:02:34"
WJH005,HPM,皇富矿业,购买,384,5.02,1927.68,0.00,交易完成,"2016-06-06 10:02:27"
99993002,HPM,皇富矿业,购买,650,5.02,3263.00,0.00,交易完成,"2016-06-06 10:02:26"
20638092,HPM,皇富矿业,购买,259,5.02,1300.18,0.00,交易完成,"2016-06-06 10:02:25"
88899999,HPM,皇富矿业,购买,2523,5.02,12665.46,0.00,交易完成,"2016-06-06 10:02:24"
51600013,HPM,皇富矿业,购买,185,5.02,928.70,0.00,交易完成,"2016-06-06 10:02:21"
WHY1998,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:02:20"
99778866,HPM,皇富矿业,购买,99,5.02,496.98,0.00,交易完成,"2016-06-06 10:02:18"
99996353,HPM,皇富矿业,购买,837,5.02,4201.74,0.00,交易完成,"2016-06-06 10:02:18"
P29984343,HPM,皇富矿业,购买,682,5.02,3423.64,0.00,交易完成,"2016-06-06 10:02:11"
YT576598,HPM,皇富矿业,购买,99,5.02,496.98,0.00,交易完成,"2016-06-06 10:02:11"
009009099,HPM,皇富矿业,购买,22838,5.02,114646.76,0.00,交易完成,"2016-06-06 10:02:05"
LHC1688,HPM,皇富矿业,购买,6517,5.02,32715.34,0.00,交易完成,"2016-06-06 10:02:05"
HLDZM,HPM,皇富矿业,购买,1260,5.02,6325.20,0.00,交易完成,"2016-06-06 10:02:03"
YT9917,HPM,皇富矿业,购买,100,5.02,502.00,0.00,交易完成,"2016-06-06 10:01:53"
c179888,HPM,皇富矿业,购买,120,5.02,602.40,0.00,交易完成,"2016-06-06 10:01:51"
SY9999,HPM,皇富矿业,购买,318,5.02,1596.36,0.00,交易完成,"2016-06-06 10:01:49"
P10736329,HPM,皇富矿业,购买,1318,5.02,6616.36,0.00,交易完成,"2016-06-06 10:01:49"
YW6813,HPM,皇富矿业,购买,1470,5.02,7379.40,0.00,交易完成,"2016-06-06 10:01:48"
YW678913,HPM,皇富矿业,购买,853,5.02,4282.06,0.00,交易完成,"2016-06-06 10:01:46"
GYP001,HPM,皇富矿业,购买,12861,5.02,64562.22,0.00,交易完成,"2016-06-06 10:01:46"
zzh921,HPM,皇富矿业,购买,450,5.02,2259.00,0.00,交易完成,"2016-06-06 10:01:45"
XCZ168,HPM,皇富矿业,购买,99,5.02,496.98,0.00,交易完成,"2016-06-06 10:01:44"
ZXY003,HPM,皇富矿业,购买,1357,5.02,6812.14,0.00,交易完成,"2016-06-06 10:01:43"
P87998903,HPM,皇富矿业,购买,29460,5.02,147889.20,0.00,交易完成,"2016-06-06 10:01:40"
XXE009,HPM,皇富矿业,购买,1582,5.02,7941.64,0.00,交易完成,"2016-06-06 10:01:38"
15815868,HPM,皇富矿业,出售,2000,5.02,10040.00,100.40,交易完成,"2016-06-06 10:01:37"
YT7999,HPM,皇富矿业,购买,124800,5.02,626496.00,0.00,交易完成,"2016-06-06 10:01:35"
yt078,HPM,皇富矿业,购买,4960,5.02,24899.20,0.00,交易完成,"2016-06-06 10:01:30"
6689,HPM,皇富矿业,购买,1431,5.02,7183.62,0.00,交易完成,"2016-06-06 10:01:30"
YT6655,HPM,皇富矿业,购买,5168,5.02,25943.36,0.00,交易完成,"2016-06-06 10:01:25"
78083793,HPM,皇富矿业,购买,72300,5.02,362946.00,0.00,交易完成,"2016-06-06 10:01:25"
99991478,HPM,皇富矿业,购买,597,5.02,2996.94,0.00,交易完成,"2016-06-06 10:01:25"
001001130,HPM,皇富矿业,购买,16360,5.02,82127.20,0.00,交易完成,"2016-06-06 10:01:20"
YT071221,HPM,皇富矿业,购买,19400,5.02,97388.00,0.00,交易完成,"2016-06-06 10:01:19"
YT874181,HPM,皇富矿业,购买,16688,5.02,83773.76,0.00,交易完成,"2016-06-06 10:01:17"
YT336698,HPM,皇富矿业,购买,17000,5.02,85340.00,0.00,交易完成,"2016-06-06 10:01:14"
25099868,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:01:14"
YX001,HPM,皇富矿业,购买,14820,5.02,74396.40,0.00,交易完成,"2016-06-06 10:01:13"
YT123456,HPM,皇富矿业,购买,678,5.02,3403.56,0.00,交易完成,"2016-06-06 10:01:12"
YT951981,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:01:02"
PLXL123,HPM,皇富矿业,购买,747,5.02,3749.94,0.00,交易完成,"2016-06-06 10:00:59"
66893,HPM,皇富矿业,购买,717,5.02,3599.34,0.00,交易完成,"2016-06-06 10:00:56"
6567,HPM,皇富矿业,购买,279,5.02,1400.58,0.00,交易完成,"2016-06-06 10:00:54"
P996655,HPM,皇富矿业,购买,99,5.02,496.98,0.00,交易完成,"2016-06-06 10:00:53"
ZJH002,HPM,皇富矿业,购买,14895,5.02,74772.90,0.00,交易完成,"2016-06-06 10:00:51"
1885,HPM,皇富矿业,购买,3091,5.02,15516.82,0.00,交易完成,"2016-06-06 10:00:49"
CXY001,HPM,皇富矿业,购买,99,5.02,496.98,0.00,交易完成,"2016-06-06 10:00:46"
19691001,HPM,皇富矿业,购买,4080,5.02,20481.60,0.00,交易完成,"2016-06-06 10:00:44"
GQ001,HPM,皇富矿业,购买,103141,5.02,517767.82,0.00,交易完成,"2016-06-06 10:00:44"
YT666555,HPM,皇富矿业,购买,1792,5.02,8995.84,0.00,交易完成,"2016-06-06 10:00:38"
857496,HPM,皇富矿业,购买,1000,5.02,5020.00,0.00,交易完成,"2016-06-06 10:00:31"
12137388,HPM,皇富矿业,购买,31730,5.02,159284.60,0.00,交易完成,"2016-06-06 10:00:29"
YT336699,HPM,皇富矿业,购买,16500,5.02,82830.00,0.00,交易完成,"2016-06-06 10:00:21"
CXL006,HPM,皇富矿业,购买,8625,5.02,43297.50,0.00,交易完成,"2016-06-06 10:00:21"
YT1999,HPM,皇富矿业,购买,259,5.02,1300.18,0.00,交易完成,"2016-06-06 10:00:14"
81639922,HPM,皇富矿业,购买,597,5.02,2996.94,0.00,交易完成,"2016-06-06 10:00:03"
90953668,HPM,皇富矿业,购买,598,5.02,3001.96,0.00,交易完成,"2016-06-06 10:00:03"
19631120,HPM,皇富矿业,购买,658,5.02,3303.16,0.00,交易完成,"2016-06-06 10:00:03"
WLJ889,HPM,皇富矿业,购买,295,5.02,1480.90,0.00,交易完成,"2016-06-03 15:59:37"
lqd001,HPM,皇富矿业,出售,2629,5.02,13197.58,131.98,交易完成,"2016-06-03 15:59:04"
P18900880,HPM,皇富矿业,购买,4444,5.02,22308.88,0.00,交易完成,"2016-06-03 15:58:45"
19018689,HPM,皇富矿业,购买,16567,5.02,83166.34,0.00,交易完成,"2016-06-03 15:58:30"
LANTIAN,HPM,皇富矿业,购买,1,5.02,5.02,0.00,交易完成,"2016-06-03 15:57:03"
188288388,HPM,皇富矿业,购买,9960,5.02,49999.20,0.00,交易完成,"2016-06-03 15:56:44"
